Source JSON File,Tax ID,confidence,Receipt Number,confidence,Date,confidence,Time,confidence,Total Amount,confidence,Store name,confidence,Order item,confidence,Item Price,confidence,QTY,confidence,Branch ID
Shake Shack_T-Off_01.json,0105565082764(VAT,0.875,0200008328,0.467,2025-01-30,0.97,12:55:00,0.996,560,0.478,Shake Shack,0.928,1 DBL Shack,0.37,340,0.245,,0.051,
Shake Shack_T-Off_01.json,0105565082764(VAT,0.875,0200008328,0.467,2025-01-30,0.97,12:55:00,0.996,560,0.478,Shake Shack,0.928,1 S Mango PF,0.823,110,0.248,,0.051,
Shake Shack_T-Off_01.json,0105565082764(VAT,0.875,0200008328,0.467,2025-01-30,0.97,12:55:00,0.996,560,0.478,Shake Shack,0.928,1 Fries,0.732,110,0.24,,0.051,
Shake Shack_T-Off_01.json,0105565082764(VAT,0.875,0200008328,0.467,2025-01-30,0.97,12:55:00,0.996,560,0.478,Shake Shack,0.928,1 DBL Shack,0.37,340,0.245,,0.051,
Shake Shack_T-Off_01.json,0105565082764(VAT,0.875,0200008328,0.467,2025-01-30,0.97,12:55:00,0.996,560,0.478,Shake Shack,0.928,1 S Mango PF,0.823,110,0.248,,0.051,
Shake Shack_T-Off_01.json,0105565082764(VAT,0.875,0200008328,0.467,2025-01-30,0.97,12:55:00,0.996,560,0.478,Shake Shack,0.928,1 Fries,0.732,110,0.24,,0.051,
Sizzler_Kanchaya.json,ID:0105542082482,0.968,15249,0.931,2025-02-19,0.987,12:01:00,0.987,159,0.503,Sizzler,0.582,FREE CHZ TOAST,0.813,0,0.291,,0.051,
Sizzler_Kanchaya.json,ID:0105542082482,0.968,15249,0.931,2025-02-19,0.987,12:01:00,0.987,159,0.503,Sizzler,0.582,MEM SALAD BAR,0.953,199,0.307,,0.051,
Sizzler_Kanchaya.json,ID:0105542082482,0.968,15249,0.931,2025-02-19,0.987,12:01:00,0.987,159,0.503,Sizzler,0.582,FREE CHZ TOAST,0.813,0,0.291,,0.051,
Sizzler_Kanchaya.json,ID:0105542082482,0.968,15249,0.931,2025-02-19,0.987,12:01:00,0.987,159,0.503,Sizzler,0.582,MEM SALAD BAR,0.953,199,0.307,,0.051,
Sizzler_Kanchaya.json,ID:0105542082482,0.968,15249,0.931,2025-02-19,0.987,12:01:00,0.987,159,0.503,Sizzler,0.582,FREE CHZ TOAST,0.813,0,0.291,,0.051,
Sizzler_Kanchaya.json,ID:0105542082482,0.968,15249,0.931,2025-02-19,0.987,12:01:00,0.987,159,0.503,Sizzler,0.582,MEM SALAD BAR,0.953,199,0.307,,0.051,
Sizzler_Kanchaya.json,ID:0105542082482,0.968,15249,0.931,2025-02-19,0.987,12:01:00,0.987,159,0.503,Sizzler,0.582,FREE CHZ TOAST,0.813,0,0.291,,0.051,
Sizzler_Kanchaya.json,ID:0105542082482,0.968,15249,0.931,2025-02-19,0.987,12:01:00,0.987,159,0.503,Sizzler,0.582,MEM SALAD BAR,0.953,199,0.307,,0.051,
Sizzler_Kanchaya.json,ID:0105542082482,0.968,15249,0.931,2025-02-19,0.987,12:01:00,0.987,159,0.503,Sizzler,0.582,FREE CHZ TOAST,0.813,0,0.291,,0.051,
Sizzler_Kanchaya.json,ID:0105542082482,0.968,15249,0.931,2025-02-19,0.987,12:01:00,0.987,159,0.503,Sizzler,0.582,MEM SALAD BAR,0.953,199,0.307,,0.051,
Sizzler_Kanchaya.json,ID:0105542082482,0.968,15249,0.931,2025-02-19,0.987,12:01:00,0.987,159,0.503,Sizzler,0.582,FREE CHZ TOAST,0.813,0,0.291,,0.051,
Sizzler_Kanchaya.json,ID:0105542082482,0.968,15249,0.931,2025-02-19,0.987,12:01:00,0.987,159,0.503,Sizzler,0.582,MEM SALAD BAR,0.953,199,0.307,,0.051,
Sizzler_Kanchaya.json,ID:0105542082482,0.968,15249,0.931,2025-02-19,0.987,12:01:00,0.987,159,0.503,Sizzler,0.582,FREE CHZ TOAST,0.813,0,0.291,,0.051,
Sizzler_Kanchaya.json,ID:0105542082482,0.968,15249,0.931,2025-02-19,0.987,12:01:00,0.987,159,0.503,Sizzler,0.582,MEM SALAD BAR,0.953,199,0.307,,0.051,
Sizzler_Kanchaya.json,ID:0105542082482,0.968,15249,0.931,2025-02-19,0.987,12:01:00,0.987,159,0.503,Sizzler,0.582,FREE CHZ TOAST,0.813,0,0.291,,0.051,
Sizzler_Kanchaya.json,ID:0105542082482,0.968,15249,0.931,2025-02-19,0.987,12:01:00,0.987,159,0.503,Sizzler,0.582,MEM SALAD BAR,0.953,199,0.307,,0.051,
Sizzler_Kanchaya.json,ID:0105542082482,0.968,15249,0.931,2025-02-19,0.987,12:01:00,0.987,159,0.503,Sizzler,0.582,FREE CHZ TOAST,0.813,0,0.291,,0.051,
Sizzler_Kanchaya.json,ID:0105542082482,0.968,15249,0.931,2025-02-19,0.987,12:01:00,0.987,159,0.503,Sizzler,0.582,MEM SALAD BAR,0.953,199,0.307,,0.051,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,A3-Calamari,0.73,239,0.19,1,0.988,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,D7-Arrabiata Beef Burger,0.884,329,0.287,1,0.988,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,G1-Bolognese,0.825,259,0.29,-1,0.737,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,13-BBQ pork ribs,0.62,399,0.299,1,0.99,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,Strawberry Smoothie,0.798,99,0.292,1,0.99,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,A3-Calamari,0.73,239,0.19,1,0.988,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,D7-Arrabiata Beef Burger,0.884,329,0.287,1,0.988,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,G1-Bolognese,0.825,259,0.29,-1,0.737,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,13-BBQ pork ribs,0.62,399,0.299,1,0.99,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,Strawberry Smoothie,0.798,99,0.292,1,0.99,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,A3-Calamari,0.73,239,0.19,1,0.988,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,D7-Arrabiata Beef Burger,0.884,329,0.287,1,0.988,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,G1-Bolognese,0.825,259,0.29,-1,0.737,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,13-BBQ pork ribs,0.62,399,0.299,1,0.99,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,Strawberry Smoothie,0.798,99,0.292,1,0.99,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,A3-Calamari,0.73,239,0.19,1,0.988,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,D7-Arrabiata Beef Burger,0.884,329,0.287,1,0.988,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,G1-Bolognese,0.825,259,0.29,-1,0.737,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,13-BBQ pork ribs,0.62,399,0.299,1,0.99,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,Strawberry Smoothie,0.798,99,0.292,1,0.99,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,A3-Calamari,0.73,239,0.19,1,0.988,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,D7-Arrabiata Beef Burger,0.884,329,0.287,1,0.988,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,G1-Bolognese,0.825,259,0.29,-1,0.737,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,13-BBQ pork ribs,0.62,399,0.299,1,0.99,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,Strawberry Smoothie,0.798,99,0.292,1,0.99,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,A3-Calamari,0.73,239,0.19,1,0.988,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,D7-Arrabiata Beef Burger,0.884,329,0.287,1,0.988,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,G1-Bolognese,0.825,259,0.29,-1,0.737,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,13-BBQ pork ribs,0.62,399,0.299,1,0.99,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,Strawberry Smoothie,0.798,99,0.292,1,0.99,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,A3-Calamari,0.73,239,0.19,1,0.988,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,D7-Arrabiata Beef Burger,0.884,329,0.287,1,0.988,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,G1-Bolognese,0.825,259,0.29,-1,0.737,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,13-BBQ pork ribs,0.62,399,0.299,1,0.99,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,Strawberry Smoothie,0.798,99,0.292,1,0.99,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,A3-Calamari,0.73,239,0.19,1,0.988,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,D7-Arrabiata Beef Burger,0.884,329,0.287,1,0.988,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,G1-Bolognese,0.825,259,0.29,-1,0.737,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,13-BBQ pork ribs,0.62,399,0.299,1,0.99,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,Strawberry Smoothie,0.798,99,0.292,1,0.99,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,A3-Calamari,0.73,239,0.19,1,0.988,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,D7-Arrabiata Beef Burger,0.884,329,0.287,1,0.988,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,G1-Bolognese,0.825,259,0.29,-1,0.737,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,13-BBQ pork ribs,0.62,399,0.299,1,0.99,
Smith&Co - Kitti B..json,,0.918,F1FPE,0.382,2025-01-19,0.979,14:32:00,0.996,1457,0.402,Smith&Co One Bangkok,0.962,Strawberry Smoothie,0.798,99,0.292,1,0.99,
Smith&Co- Victor Lee.json,,0.944,F1FA3,0.34,2025-01-14,0.997,12:36:00,0.998,515,0.309,Smith&Co One Bangkok,0.958,H4-Vongole,0.958,289,0.186,1,0.872,
Smith&Co- Victor Lee.json,,0.944,F1FA3,0.34,2025-01-14,0.997,12:36:00,0.998,515,0.309,Smith&Co One Bangkok,0.958,Black Forest,0.963,180,0.2,1,0.826,
Smith&Co- Victor Lee.json,,0.944,F1FA3,0.34,2025-01-14,0.997,12:36:00,0.998,515,0.309,Smith&Co One Bangkok,0.958,H4-Vongole,0.958,289,0.186,1,0.872,
Smith&Co- Victor Lee.json,,0.944,F1FA3,0.34,2025-01-14,0.997,12:36:00,0.998,515,0.309,Smith&Co One Bangkok,0.958,Black Forest,0.963,180,0.2,1,0.826,
Smith&Co- Victor Lee.json,,0.944,F1FA3,0.34,2025-01-14,0.997,12:36:00,0.998,515,0.309,Smith&Co One Bangkok,0.958,H4-Vongole,0.958,289,0.186,1,0.872,
Smith&Co- Victor Lee.json,,0.944,F1FA3,0.34,2025-01-14,0.997,12:36:00,0.998,515,0.309,Smith&Co One Bangkok,0.958,Black Forest,0.963,180,0.2,1,0.826,
Smith&Co- Victor Lee.json,,0.944,F1FA3,0.34,2025-01-14,0.997,12:36:00,0.998,515,0.309,Smith&Co One Bangkok,0.958,H4-Vongole,0.958,289,0.186,1,0.872,
Smith&Co- Victor Lee.json,,0.944,F1FA3,0.34,2025-01-14,0.997,12:36:00,0.998,515,0.309,Smith&Co One Bangkok,0.958,Black Forest,0.963,180,0.2,1,0.826,
Smith&Co- Victor Lee.json,,0.944,F1FA3,0.34,2025-01-14,0.997,12:36:00,0.998,515,0.309,Smith&Co One Bangkok,0.958,H4-Vongole,0.958,289,0.186,1,0.872,
Smith&Co- Victor Lee.json,,0.944,F1FA3,0.34,2025-01-14,0.997,12:36:00,0.998,515,0.309,Smith&Co One Bangkok,0.958,Black Forest,0.963,180,0.2,1,0.826,
Smith&Co- Victor Lee.json,,0.944,F1FA3,0.34,2025-01-14,0.997,12:36:00,0.998,515,0.309,Smith&Co One Bangkok,0.958,H4-Vongole,0.958,289,0.186,1,0.872,
Smith&Co- Victor Lee.json,,0.944,F1FA3,0.34,2025-01-14,0.997,12:36:00,0.998,515,0.309,Smith&Co One Bangkok,0.958,Black Forest,0.963,180,0.2,1,0.826,
Smith&Co- Victor Lee.json,,0.944,F1FA3,0.34,2025-01-14,0.997,12:36:00,0.998,515,0.309,Smith&Co One Bangkok,0.958,H4-Vongole,0.958,289,0.186,1,0.872,
Smith&Co- Victor Lee.json,,0.944,F1FA3,0.34,2025-01-14,0.997,12:36:00,0.998,515,0.309,Smith&Co One Bangkok,0.958,Black Forest,0.963,180,0.2,1,0.826,
Smith&Co- Victor Lee.json,,0.944,F1FA3,0.34,2025-01-14,0.997,12:36:00,0.998,515,0.309,Smith&Co One Bangkok,0.958,H4-Vongole,0.958,289,0.186,1,0.872,
Smith&Co- Victor Lee.json,,0.944,F1FA3,0.34,2025-01-14,0.997,12:36:00,0.998,515,0.309,Smith&Co One Bangkok,0.958,Black Forest,0.963,180,0.2,1,0.826,
Smith&Co- Victor Lee.json,,0.944,F1FA3,0.34,2025-01-14,0.997,12:36:00,0.998,515,0.309,Smith&Co One Bangkok,0.958,H4-Vongole,0.958,289,0.186,1,0.872,
Smith&Co- Victor Lee.json,,0.944,F1FA3,0.34,2025-01-14,0.997,12:36:00,0.998,515,0.309,Smith&Co One Bangkok,0.958,Black Forest,0.963,180,0.2,1,0.826,
Smosorn - Victor Lee.json,ID:0105560106355,0.959,RC1012568/000189,0.925,2025-01-20,0.985,11:38:00,0.984,459.03,0.597,"Spice of Asia Co.,LTD.",0.894,เปียกปูนกะทิสด,0.165,390,0.522,0.1,0.471,
Smosorn - Victor Lee.json,ID:0105560106355,0.959,RC1012568/000189,0.925,2025-01-20,0.985,11:38:00,0.984,459.03,0.597,"Spice of Asia Co.,LTD.",0.894,เปียกปูนกะทิสด,0.165,390,0.522,0.1,0.471,
Smosorn - Victor Lee.json,ID:0105560106355,0.959,RC1012568/000189,0.925,2025-01-20,0.985,11:38:00,0.984,459.03,0.597,"Spice of Asia Co.,LTD.",0.894,เปียกปูนกะทิสด,0.165,390,0.522,0.1,0.471,
Smosorn - Victor Lee.json,ID:0105560106355,0.959,RC1012568/000189,0.925,2025-01-20,0.985,11:38:00,0.984,459.03,0.597,"Spice of Asia Co.,LTD.",0.894,เปียกปูนกะทิสด,0.165,390,0.522,0.1,0.471,
Smosorn - Victor Lee.json,ID:0105560106355,0.959,RC1012568/000189,0.925,2025-01-20,0.985,11:38:00,0.984,459.03,0.597,"Spice of Asia Co.,LTD.",0.894,เปียกปูนกะทิสด,0.165,390,0.522,0.1,0.471,
Smosorn - Victor Lee.json,ID:0105560106355,0.959,RC1012568/000189,0.925,2025-01-20,0.985,11:38:00,0.984,459.03,0.597,"Spice of Asia Co.,LTD.",0.894,เปียกปูนกะทิสด,0.165,390,0.522,0.1,0.471,
Smosorn - Victor Lee.json,ID:0105560106355,0.959,RC1012568/000189,0.925,2025-01-20,0.985,11:38:00,0.984,459.03,0.597,"Spice of Asia Co.,LTD.",0.894,เปียกปูนกะทิสด,0.165,390,0.522,0.1,0.471,
Smosorn - Victor Lee.json,ID:0105560106355,0.959,RC1012568/000189,0.925,2025-01-20,0.985,11:38:00,0.984,459.03,0.597,"Spice of Asia Co.,LTD.",0.894,เปียกปูนกะทิสด,0.165,390,0.522,0.1,0.471,
Smosorn - Victor Lee.json,ID:0105560106355,0.959,RC1012568/000189,0.925,2025-01-20,0.985,11:38:00,0.984,459.03,0.597,"Spice of Asia Co.,LTD.",0.894,เปียกปูนกะทิสด,0.165,390,0.522,0.1,0.471,
SoL Coffee_T-Off_01.json,0105566100715,0.996,SMRT/00012131,0.88,2025-01-23,0.935,16:56:00,0.996,75,0.432,SOL COFFEE,0.356,Caramel Machaito Iced,0.501,75,0.402,1,0.984,
SoL Coffee_T-Off_01.json,0105566100715,0.996,SMRT/00012131,0.88,2025-01-23,0.935,16:56:00,0.996,75,0.432,SOL COFFEE,0.356,Caramel Machaito Iced,0.501,75,0.402,1,0.984,
SoL Coffee_T-Off_01.json,0105566100715,0.996,SMRT/00012131,0.88,2025-01-23,0.935,16:56:00,0.996,75,0.432,SOL COFFEE,0.356,Caramel Machaito Iced,0.501,75,0.402,1,0.984,
SoL Coffee_T-Off_01.json,0105566100715,0.996,SMRT/00012131,0.88,2025-01-23,0.935,16:56:00,0.996,75,0.432,SOL COFFEE,0.356,Caramel Machaito Iced,0.501,75,0.402,1,0.984,
SoL Coffee_T-Off_01.json,0105566100715,0.996,SMRT/00012131,0.88,2025-01-23,0.935,16:56:00,0.996,75,0.432,SOL COFFEE,0.356,Caramel Machaito Iced,0.501,75,0.402,1,0.984,
SoL Coffee_T-Off_01.json,0105566100715,0.996,SMRT/00012131,0.88,2025-01-23,0.935,16:56:00,0.996,75,0.432,SOL COFFEE,0.356,Caramel Machaito Iced,0.501,75,0.402,1,0.984,
SoL Coffee_T-Off_01.json,0105566100715,0.996,SMRT/00012131,0.88,2025-01-23,0.935,16:56:00,0.996,75,0.432,SOL COFFEE,0.356,Caramel Machaito Iced,0.501,75,0.402,1,0.984,
SoL Coffee_T-Off_01.json,0105566100715,0.996,SMRT/00012131,0.88,2025-01-23,0.935,16:56:00,0.996,75,0.432,SOL COFFEE,0.356,Caramel Machaito Iced,0.501,75,0.402,1,0.984,
SoL Coffee_T-Off_01.json,0105566100715,0.996,SMRT/00012131,0.88,2025-01-23,0.935,16:56:00,0.996,75,0.432,SOL COFFEE,0.356,Caramel Machaito Iced,0.501,75,0.402,1,0.984,
Sol1_ Viravan.json,0105566100715,0.989,SMRT/00011427,0.919,2025-01-16,0.963,09:25:00,0.995,70,0.503,SOL COFFEE,0.399,Latte,0.521,70,0.939,1,0.948,
Sol1_ Viravan.json,0105566100715,0.989,SMRT/00011427,0.919,2025-01-16,0.963,09:25:00,0.995,70,0.503,SOL COFFEE,0.399,Latte,0.521,70,0.939,1,0.948,
Sol1_ Viravan.json,0105566100715,0.989,SMRT/00011427,0.919,2025-01-16,0.963,09:25:00,0.995,70,0.503,SOL COFFEE,0.399,Latte,0.521,70,0.939,1,0.948,
Sol1_ Viravan.json,0105566100715,0.989,SMRT/00011427,0.919,2025-01-16,0.963,09:25:00,0.995,70,0.503,SOL COFFEE,0.399,Latte,0.521,70,0.939,1,0.948,
Sol1_ Viravan.json,0105566100715,0.989,SMRT/00011427,0.919,2025-01-16,0.963,09:25:00,0.995,70,0.503,SOL COFFEE,0.399,Latte,0.521,70,0.939,1,0.948,
Sol1_ Viravan.json,0105566100715,0.989,SMRT/00011427,0.919,2025-01-16,0.963,09:25:00,0.995,70,0.503,SOL COFFEE,0.399,Latte,0.521,70,0.939,1,0.948,
Sol1_ Viravan.json,0105566100715,0.989,SMRT/00011427,0.919,2025-01-16,0.963,09:25:00,0.995,70,0.503,SOL COFFEE,0.399,Latte,0.521,70,0.939,1,0.948,
Sol1_ Viravan.json,0105566100715,0.989,SMRT/00011427,0.919,2025-01-16,0.963,09:25:00,0.995,70,0.503,SOL COFFEE,0.399,Latte,0.521,70,0.939,1,0.948,
Sol1_ Viravan.json,0105566100715,0.989,SMRT/00011427,0.919,2025-01-16,0.963,09:25:00,0.995,70,0.503,SOL COFFEE,0.399,Latte,0.521,70,0.939,1,0.948,
Sol2_ Viravan.json,0105566100715,0.987,SMRT/00012059,0.754,2025-01-23,0.996,08:44:00,0.998,70,0.399,SOL COFFEE,0.804,Latte,0.964,70,0.603,1,0.962,
Sol2_ Viravan.json,0105566100715,0.987,SMRT/00012059,0.754,2025-01-23,0.996,08:44:00,0.998,70,0.399,SOL COFFEE,0.804,Latte,0.964,70,0.603,1,0.962,
Sol2_ Viravan.json,0105566100715,0.987,SMRT/00012059,0.754,2025-01-23,0.996,08:44:00,0.998,70,0.399,SOL COFFEE,0.804,Latte,0.964,70,0.603,1,0.962,
Sol2_ Viravan.json,0105566100715,0.987,SMRT/00012059,0.754,2025-01-23,0.996,08:44:00,0.998,70,0.399,SOL COFFEE,0.804,Latte,0.964,70,0.603,1,0.962,
Sol2_ Viravan.json,0105566100715,0.987,SMRT/00012059,0.754,2025-01-23,0.996,08:44:00,0.998,70,0.399,SOL COFFEE,0.804,Latte,0.964,70,0.603,1,0.962,
Sol2_ Viravan.json,0105566100715,0.987,SMRT/00012059,0.754,2025-01-23,0.996,08:44:00,0.998,70,0.399,SOL COFFEE,0.804,Latte,0.964,70,0.603,1,0.962,
Sol2_ Viravan.json,0105566100715,0.987,SMRT/00012059,0.754,2025-01-23,0.996,08:44:00,0.998,70,0.399,SOL COFFEE,0.804,Latte,0.964,70,0.603,1,0.962,
Sol2_ Viravan.json,0105566100715,0.987,SMRT/00012059,0.754,2025-01-23,0.996,08:44:00,0.998,70,0.399,SOL COFFEE,0.804,Latte,0.964,70,0.603,1,0.962,
Sol2_ Viravan.json,0105566100715,0.987,SMRT/00012059,0.754,2025-01-23,0.996,08:44:00,0.998,70,0.399,SOL COFFEE,0.804,Latte,0.964,70,0.603,1,0.962,
Sol3_ Viravan.json,0105566100715,0.991,SMRT/00012064,0.884,2025-01-23,0.969,09:05:00,0.996,70,0.502,SOL COFFEE,0.398,Latte,0.414,70,0.392,1,0.931,
Sol3_ Viravan.json,0105566100715,0.991,SMRT/00012064,0.884,2025-01-23,0.969,09:05:00,0.996,70,0.502,SOL COFFEE,0.398,Latte,0.414,70,0.392,1,0.931,
Sol3_ Viravan.json,0105566100715,0.991,SMRT/00012064,0.884,2025-01-23,0.969,09:05:00,0.996,70,0.502,SOL COFFEE,0.398,Latte,0.414,70,0.392,1,0.931,
Sol3_ Viravan.json,0105566100715,0.991,SMRT/00012064,0.884,2025-01-23,0.969,09:05:00,0.996,70,0.502,SOL COFFEE,0.398,Latte,0.414,70,0.392,1,0.931,
Sol3_ Viravan.json,0105566100715,0.991,SMRT/00012064,0.884,2025-01-23,0.969,09:05:00,0.996,70,0.502,SOL COFFEE,0.398,Latte,0.414,70,0.392,1,0.931,
Sol3_ Viravan.json,0105566100715,0.991,SMRT/00012064,0.884,2025-01-23,0.969,09:05:00,0.996,70,0.502,SOL COFFEE,0.398,Latte,0.414,70,0.392,1,0.931,
Sol3_ Viravan.json,0105566100715,0.991,SMRT/00012064,0.884,2025-01-23,0.969,09:05:00,0.996,70,0.502,SOL COFFEE,0.398,Latte,0.414,70,0.392,1,0.931,
Sol3_ Viravan.json,0105566100715,0.991,SMRT/00012064,0.884,2025-01-23,0.969,09:05:00,0.996,70,0.502,SOL COFFEE,0.398,Latte,0.414,70,0.392,1,0.931,
Sol3_ Viravan.json,0105566100715,0.991,SMRT/00012064,0.884,2025-01-23,0.969,09:05:00,0.996,70,0.502,SOL COFFEE,0.398,Latte,0.414,70,0.392,1,0.931,
Starbucks Coffee_1 - Ladda M..json,0105541008688(VAT,0.82,0200017559,0.686,2029-01-01,0.501,14:11:00,0.805,110,0.526,Starbucks Coffee,0.96,T.CAPPUCCINO,0.623,130,0.291,1,0.208,
Starbucks Coffee_1 - Ladda M..json,0105541008688(VAT,0.82,0200017559,0.686,2029-01-01,0.501,14:11:00,0.805,110,0.526,Starbucks Coffee,0.96,T.CAPPUCCINO,0.623,130,0.291,1,0.208,
Starbucks Coffee_1 - Ladda M..json,0105541008688(VAT,0.82,0200017559,0.686,2029-01-01,0.501,14:11:00,0.805,110,0.526,Starbucks Coffee,0.96,T.CAPPUCCINO,0.623,130,0.291,1,0.208,
